; Some pipe(|) separated metadata about all LibriVox readers, whose work was used
; in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; reader_id: the ID of the reader in the LibriVox's database
; gender: 'F' for female, 'M' for male
; subset: the corpus subset to which the reader's audio is assigned
; duration: total number of minutes of speech by the reader, included in the corpus
; name: the name under which the reader is registered in LibriVox
;
;ID  |SEX| SUBSET           |MINUTES| NAME
5338 | F | dev-clean        | 8.07  | S R Colon
5339 | F | train-clean-100  | 25.13 | Lauren McCullough
5340 | F | train-other-500  | 24.25 | Mary-Beth Blackburn
5350 | F | train-other-500  | 29.53 | Cath Garde
5355 | F | train-other-500  | 30.17 | Carrie Heyes
5361 | F | train-other-500  | 28.03 | scarlettraces
5375 | F | train-other-500  | 28.35 | BumbleVee
5379 | M | train-other-500  | 24.72 | lennich
5386 | M | train-clean-360  | 25.16 | Tim Ferreira
5389 | M | train-clean-360  | 25.03 | Joseph Lawler
5390 | M | train-clean-100  | 25.20 | Charles Bice
5393 | F | train-clean-100  | 25.22 | Amy Hengst
5400 | F | train-clean-360  | 25.25 | Natalie Sullivan
5401 | M | train-clean-360  | 25.20 | Andrew Nelson
5405 | F | train-other-500  | 30.08 | Anka
5412 | F | train-other-500  | 12.44 | tommybascue
5424 | F | train-other-500  | 30.04 | Julia Niedermaier
5429 | M | train-other-500  | 25.06 | Dennis Lane Pretoria
5439 | F | train-other-500  | 30.06 | Laine S.
5442 | F | test-other       | 10.11 | oneiros81
5445 | F | train-other-500  | 30.07 | Liz DeLassus
5448 | M | train-clean-360  | 20.40 | Bryan Reid
5456 | M | train-clean-100  | 19.77 | e_scarab
5459 | M | train-other-500  | 16.04 | bryan.peterson
5460 | M | train-other-500  | 28.84 | Max Lindberg
5463 | M | train-clean-100  | 25.00 | GLM
5468 | F | train-other-500  | 30.12 | ashleighjane
5471 | F | train-other-500  | 27.22 | ElleyKat
5480 | F | train-other-500  | 30.01 | ESFJ Girl
5484 | F | test-other       | 10.11 | Nastassia
5487 | F | train-other-500  | 28.40 | Michaela O'Connor
5489 | F | train-clean-360  | 22.21 | LizMourant
5506 | M | train-other-500  | 29.80 | Frank Booker
5513 | M | train-clean-360  | 23.93 | David Callahan
5514 | F | train-clean-100  | 17.39 | Ella Jane Quentin
5519 | M | train-clean-360  | 23.06 | scoutman77
5536 | M | dev-clean        | 8.13  | David Mix
5538 | F | train-clean-360  | 25.06 | Linda Velwest
5543 | F | dev-other        | 10.07 | Anya
5545 | M | train-other-500  | 30.04 | Gary Olman
5561 | F | train-clean-100  | 23.86 | Ellen Jones
5565 | M | train-other-500  | 17.18 | Ken Padgitt
5567 | M | train-other-500  | 17.50 | BStapley
5569 | F | train-other-500  | 17.39 | Beth Hitesman
5570 | F | train-clean-360  | 25.05 | Corinna Schultz
5583 | F | train-clean-360  | 25.25 | Claudia Wilson
5588 | F | train-clean-360  | 25.09 | Gail Timmerman Vaughan
5604 | F | train-clean-360  | 25.05 | kittyandcheese
5606 | F | train-clean-360  | 25.11 | PrincessG
5618 | F | train-clean-360  | 25.07 | Shirleyroses
5620 | M | train-other-500  | 16.40 | jerryB
5622 | F | train-clean-360  | 25.15 | Roseanne Schmidt
5628 | M | train-other-500  | 30.02 | Adrian Wheal
5635 | M | train-clean-360  | 25.07 | Matthew Reece
5636 | F | train-other-500  | 30.17 | Joyce Couch
5637 | M | train-clean-360  | 17.23 | Anthony
5639 | M | test-clean       | 8.28  | Ulf Bjorklund
5641 | M | train-other-500  | 27.47 | Gerald Peter Morgan
5649 | F | train-other-500  | 30.08 | hazelra
5652 | F | train-clean-100  | 25.05 | amicrazy2u
5653 | F | train-other-500  | 30.06 | Kimberly Anderson
5655 | F | train-clean-360  | 25.14 | Christine Rodriguez
5656 | M | train-clean-360  | 25.17 | Joe Mabry
5660 | F | train-clean-360  | 25.17 | hollz
5661 | F | train-other-500  | 30.04 | Dianne Lanning
5665 | F | train-other-500  | 26.45 | Lynda Sizemore
5671 | F | train-other-500  | 30.11 | Trihypoo
5672 | M | train-clean-360  | 25.21 | Jacob Paul Starr
5678 | M | train-clean-100  | 25.10 | jgoffena
5682 | F | train-other-500  | 30.15 | Lmwong
5683 | F | test-clean       | 8.01  | Rachael Lapidis
5684 | F | train-clean-360  | 22.39 | Elsa Youngsteadt
5688 | F | train-clean-100  | 25.17 | Jennifer Dionne
5694 | M | dev-clean        | 8.01  | Winston Tharp
5700 | M | train-other-500  | 30.13 | Paul Adams
5703 | M | train-clean-100  | 25.10 | Garth Comira
5712 | F | train-clean-360  | 25.06 | Alexandra Huckabay
5717 | M | train-clean-360  | 25.14 | Phil Chenevert
5719 | M | train-other-500  | 27.22 | John Fricker
5720 | F | train-other-500  | 30.12 | Thelma Meyer
5723 | F | train-clean-360  | 25.24 | Linda Hogan
5724 | F | train-clean-360  | 25.01 | paintgirl
5725 | F | train-other-500  | 26.86 | doublemirrors
5727 | M | train-clean-360  | 25.25 | JDavidMoore
5731 | F | train-clean-360  | 25.14 | Andrea Boltz
5733 | F | train-other-500  | 30.22 | Spinhop
5735 | F | train-other-500  | 11.45 | Filipa
5740 | F | train-clean-360  | 25.22 | Alisa
5746 | M | train-clean-360  | 25.08 | DL Pead
5750 | M | train-clean-100  | 25.08 | laurencetrask
5756 | F | train-other-500  | 25.36 | Mich_elle
5764 | M | test-other       | 10.06 | Herman Roskams
5765 | M | train-other-500  | 30.20 | A. J. Carroll
5767 | M | train-clean-360  | 17.85 | taijohn
5772 | M | train-other-500  | 30.06 | jessecoy
5776 | M | train-clean-360  | 17.71 | Chris Pauley
5778 | F | train-clean-100  | 21.81 | Laura Victoria
5781 | M | train-other-500  | 30.14 | Parrot17
5784 | M | train-other-500  | 30.01 | Chris Donnelly
5789 | F | train-clean-100  | 25.16 | Kirsten Wever
5791 | M | train-other-500  | 30.15 | croudy
5796 | F | train-other-500  | 30.15 | Linette Geisel
5802 | M | train-clean-360  | 25.22 | Christopher Maust
5808 | M | train-clean-100  | 25.16 | jeandelfrio
5809 | F | train-clean-360  | 25.25 | kattekliek
5810 | M | train-clean-360  | 25.02 | Patrick Reinhart
5825 | F | train-other-500  | 30.25 | Vira Denton
5826 | M | train-other-500  | 30.12 | Phineas Redux
5831 | F | train-other-500  | 30.20 | Kirsty Leishman
5837 | F | train-other-500  | 24.19 | Debbie Pieterse
5840 | M | train-other-500  | 20.88 | Dick Summerfield
5849 | F | dev-other        | 10.00 | ashleyspence
5854 | M | train-other-500  | 21.70 | Gabriel Glenn
5860 | F | train-other-500  | 27.18 | J L Raimundo
5867 | F | train-clean-100  | 23.63 | Sharon Omi
5868 | M | train-clean-360  | 25.06 | alwpoe
5874 | M | train-other-500  | 29.88 | Paul Andrews
5876 | F | train-clean-360  | 25.15 | kelleywyskiel
5883 | M | train-clean-360  | 25.03 | Jerry Romero
5886 | M | train-other-500  | 20.49 | Simon Brown
5890 | F | train-other-500  | 16.91 | GabrielleC
5893 | F | train-other-500  | 30.12 | Elizabeth Fiedler
5894 | M | train-other-500  | 30.01 | Paul Stephens
5895 | F | dev-clean        | 8.02  | iamartin
5906 | F | train-other-500  | 29.04 | Lily-LLM
5909 | M | train-clean-360  | 25.14 | Mark Mickelson
5910 | M | train-other-500  | 18.31 | Anthony Lee
5911 | M | train-other-500  | 30.14 | Paul C. Newman
5913 | M | train-other-500  | 30.24 | dmbrought
5914 | M | train-clean-360  | 25.14 | bobbybrill
5918 | M | train-clean-360  | 25.20 | Mike Wajda
5929 | F | train-other-500  | 27.51 | Gryphon Perkins
5933 | M | train-other-500  | 27.99 | Barry O'Neill
5935 | M | train-clean-360  | 25.07 | Mike Okonek
5940 | M | train-clean-360  | 25.06 | Gargoyle
5949 | F | train-other-500  | 28.22 | debolee
5951 | M | train-other-500  | 25.81 | Stevan Simmons
5952 | F | train-other-500  | 29.66 | sherlock85
5968 | F | train-clean-360  | 25.05 | Cate Barratt
5970 | M | train-other-500  | 27.77 | Larry Degala
5975 | M | train-clean-360  | 25.12 | Tony Maxey
5977 | M | train-other-500  | 30.18 | Ken Felt
5979 | M | train-other-500  | 30.12 | Pentti Hirvonen
5980 | F | train-other-500  | 17.12 | Nichole Thompson
5983 | F | train-other-500  | 30.15 | Katew
5984 | F | train-clean-360  | 25.06 | sbburke
5985 | M | train-clean-360  | 25.01 | James K. White
5993 | M | train-other-500  | 30.18 | garyday
6000 | F | train-clean-100  | 18.04 | MissRose
6003 | M | train-other-500  | 9.91  | sparks0314
6006 | F | train-clean-360  | 25.16 | Stephanie Lee
6009 | M | train-other-500  | 30.01 | AVG
6010 | M | train-other-500  | 30.17 | Ralph Kerwin
6014 | F | train-clean-360  | 25.09 | Tina Nuzzi
6019 | M | train-clean-100  | 25.17 | DerekP
6025 | F | train-other-500  | 29.77 | Lonelle Yoder
6030 | F | train-other-500  | 30.00 | Shiromi
6032 | F | train-clean-360  | 25.14 | Beverly Scott
6035 | M | train-other-500  | 29.45 | Marty Kris
6037 | M | train-clean-360  | 8.12  | bish
6038 | F | train-clean-360  | 25.17 | Sirmelja
6051 | M | train-other-500  | 24.29 | Ric Cornwall
6054 | F | train-clean-360  | 18.24 | Leslie Stevens Suhy
6060 | M | train-clean-360  | 22.81 | Jonathan Lange
6064 | F | train-clean-100  | 25.04 | Deborah Knight
6065 | M | train-other-500  | 24.49 | David Olson
6070 | F | test-other       | 10.01 | Saab
6072 | F | train-other-500  | 24.62 | CrowGirl
6075 | M | train-clean-360  | 25.08 | Rob Smith
6076 | M | train-other-500  | 30.03 | Saethram
6077 | M | train-other-500  | 30.25 | Steve Belleguelle
6078 | F | train-clean-100  | 25.02 | dobsonfly
6080 | M | train-clean-360  | 25.18 | progressingamerica
6081 | M | train-clean-100  | 25.10 | Lazuli
6082 | F | train-clean-360  | 25.06 | EyeBones
6084 | M | train-other-500  | 22.16 | Amallen
6087 | F | train-other-500  | 27.90 | Caroline Driggs
6088 | F | train-other-500  | 30.12 | burk
6097 | M | train-other-500  | 30.12 | Phil Benson
6098 | M | train-clean-360  | 25.07 | Kancamagus
6099 | F | train-clean-360  | 25.17 | Cheri Gardner
6102 | F | train-other-500  | 15.61 | Rachel Bossier
6104 | F | train-clean-360  | 25.15 | Juliana M.
6106 | F | train-other-500  | 23.92 | Ruth Kidson
6111 | F | train-other-500  | 30.14 | Jill Preston
6115 | M | train-clean-360  | 25.10 | MitchHerd
6119 | M | train-clean-360  | 18.01 | Vinnie Tesla
6120 | F | train-clean-360  | 24.31 | Terra Mendoza
6121 | F | train-other-500  | 30.10 | Imagine
6123 | F | dev-other        | 10.06 | chocmuse
6126 | M | train-other-500  | 19.22 | David Abbott
6127 | F | train-other-500  | 30.20 | Andee
6128 | F | test-other       | 10.13 | Isabelle Brasme
6131 | F | train-other-500  | 21.84 | Malane
6135 | F | train-other-500  | 22.88 | Spike Holcomb
6138 | F | train-other-500  | 30.09 | Deborah Brabyn
6139 | F | train-clean-360  | 25.08 | Lois C. Johnson
6145 | F | train-other-500  | 30.07 | Madeleine Brook
6147 | F | train-clean-100  | 25.05 | Liberty Stump
6153 | F | train-other-500  | 30.16 | anjieliu
6157 | M | train-clean-360  | 22.97 | HotConflict
6159 | M | train-other-500  | 26.45 | Ted Garvin
6160 | F | train-clean-360  | 17.76 | FaithR
6167 | F | train-clean-360  | 25.08 | Janet
6173 | F | train-other-500  | 30.14 | Carol Box
6177 | M | train-other-500  | 30.02 | wminbru
6178 | F | train-other-500  | 21.18 | alegriavida
6181 | M | train-clean-100  | 25.09 | Mike
6184 | M | train-other-500  | 23.82 | Adam Tomkins
6188 | F | train-clean-360  | 22.61 | Roxanna Nazari
6189 | F | train-clean-360  | 23.67 | Shana Cohen
6196 | M | train-other-500  | 11.75 | Martin Gradwell
6199 | M | train-other-500  | 30.08 | bobolink
6206 | F | train-clean-360  | 25.12 | Yvonne Smith
6209 | M | train-clean-100  | 25.04 | deckerteach
6211 | F | train-other-500  | 30.18 | Caeliveres
6215 | F | train-clean-360  | 25.08 | Janet248
6221 | M | train-other-500  | 22.84 | pwu909
6224 | M | train-other-500  | 30.16 | dave k
6227 | F | train-other-500  | 30.05 | EliMarieHK
6232 | M | train-other-500  | 18.47 | Paul Denton
6233 | F | train-clean-360  | 25.24 | Gen Jones
6235 | F | train-clean-360  | 21.98 | ReadWriteLib
6236 | M | train-other-500  | 29.03 | jcwyatt
6241 | M | dev-clean        | 8.05  | badey
6242 | F | train-other-500  | 26.65 | Lucinda Gainey
6248 | M | train-other-500  | 30.24 | Kevin Green
6249 | M | train-other-500  | 20.45 | Thomas A. Copeland
6251 | F | train-other-500  | 30.03 | Theresa Sheridan
6254 | F | train-other-500  | 19.26 | Chelsea S.
6258 | M | train-clean-360  | 20.49 | haggisreflux
6267 | M | dev-other        | 10.06 | Cata
6269 | M | train-clean-360  | 25.13 | Don Halpert
6272 | F | train-clean-100  | 25.14 | jlenardon
6276 | M | train-other-500  | 30.17 | dan_h
6281 | F | train-other-500  | 16.33 | Beth Thomas
6284 | F | train-other-500  | 17.71 | cklee
6286 | F | train-clean-360  | 25.01 | Wendy Almeida
6288 | F | train-clean-360  | 25.07 | Sunni West
6294 | M | train-clean-360  | 24.10 | humanode
6295 | M | dev-clean        | 8.04  | Michael Packard
6300 | F | train-clean-360  | 25.07 | Sarah Crampton
6308 | F | train-clean-360  | 23.36 | Easton
6311 | M | train-other-500  | 21.53 | TRUEBRIT
6313 | F | dev-clean        | 8.17  | Jennifer Wiginton
6317 | F | train-clean-360  | 25.20 | Sarah K
6319 | F | dev-clean        | 8.01  | thestorygirl
6323 | M | train-other-500  | 18.48 | Caluminium
6324 | F | train-other-500  | 7.40  | Barbara E. McCarthy
6330 | M | train-clean-360  | 25.04 | David Cummings
6332 | F | train-other-500  | 18.50 | Kelli England
6333 | M | train-other-500  | 29.43 | Max Korlinge
6339 | F | train-clean-360  | 25.13 | Michelle Remington
6341 | F | train-clean-360  | 23.72 | Tiffany J. Kim
6345 | F | dev-clean        | 8.07  | Jean Bascom
6346 | M | train-other-500  | 13.65 | Matthew Pagan
6351 | F | train-other-500  | 24.51 | C. L. W. Rollins
6352 | F | train-clean-360  | 22.96 | stmacduff
6353 | F | train-other-500  | 30.20 | Jennifer Randall
6356 | M | train-other-500  | 30.03 | John O
6358 | F | train-other-500  | 30.24 | selway
6359 | F | train-clean-360  | 18.27 | Susan Hanfield
6364 | M | train-other-500  | 30.02 | Todd Ulbrich
6367 | M | train-clean-100  | 25.04 | Vince Dee
6368 | M | train-other-500  | 18.20 | Marc Pizzuti
6370 | M | train-other-500  | 29.53 | Dan Craig
6371 | F | train-clean-360  | 21.30 | Rebecca King
6373 | F | train-clean-360  | 25.20 | Sandie Guenther
6377 | M | train-other-500  | 30.03 | Maxim Babich
6378 | F | train-clean-360  | 23.17 | Michelle Day
6385 | F | train-clean-100  | 25.09 | Novella Serena
6388 | F | train-clean-360  | 23.04 | Leda
6391 | F | train-other-500  | 15.17 | polkadotish
6395 | M | train-clean-360  | 25.06 | Richard Carpenter
6399 | M | train-other-500  | 29.43 | Edmund Bloxam
6402 | M | train-other-500  | 29.38 | Chiquito Crasto
6406 | F | train-clean-360  | 21.92 | Abigail Rasmussen
6407 | M | train-other-500  | 30.06 | AdamH
6411 | F | train-other-500  | 18.23 | Feyaza
6415 | F | train-clean-100  | 25.18 | Daryl Wor
6418 | M | train-other-500  | 30.02 | Iolo Jones
6426 | F | train-clean-360  | 25.14 | Pat Redstone
6432 | M | test-other       | 10.02 | Ditchdog
6436 | M | train-other-500  | 28.84 | Steve Mattingly
6437 | M | train-clean-100  | 25.09 | John Hoerr
6446 | M | train-clean-360  | 25.11 | Bob Gonzalez
6454 | M | train-clean-100  | 25.22 | David Wales
6455 | F | dev-other        | 7.14  | Betty Chen
6458 | M | train-clean-360  | 25.05 | Dennis Blake
6459 | M | train-other-500  | 26.29 | Nigel Boydell
6467 | M | dev-other        | 10.04 | sid
6476 | F | train-clean-100  | 25.17 | Viridian
6482 | M | train-other-500  | 27.01 | Delmar H Dolbier
6484 | F | train-other-500  | 29.16 | ilianthe
6488 | F | train-other-500  | 19.83 | Kendall Ashyby
6492 | M | train-clean-360  | 22.75 | Hugh Gillis
6494 | M | train-clean-360  | 25.15 | Morey Kunin
6497 | M | train-clean-360  | 25.04 | James E. Carson
6499 | M | train-clean-360  | 25.19 | dave7
6505 | F | train-clean-360  | 25.00 | Elena
6506 | M | train-other-500  | 23.36 | Tim Quinn
6509 | F | train-clean-360  | 25.22 | Marianna Foos
6510 | M | train-clean-360  | 25.05 | JimD
6512 | M | train-other-500  | 30.26 | mcgovern1934
6513 | F | train-other-500  | 30.12 | Susan de Raadt
6518 | F | train-clean-360  | 25.05 | Wayfarer
6519 | F | train-clean-360  | 25.23 | Monica Knuppe
6529 | M | train-clean-100  | 25.04 | Fred DeBerardinis
6531 | F | train-clean-100  | 21.46 | janesandberg
6533 | M | train-other-500  | 26.88 | drewmore
6534 | F | train-other-500  | 30.00 | Helen Falconer
6535 | M | train-other-500  | 13.21 | Ron Altman
6538 | M | train-clean-360  | 25.19 | Juan Federico
6539 | M | train-other-500  | 29.19 | David W. Wolfe
6540 | M | train-other-500  | 28.77 | Craig Gulliver
6544 | F | train-clean-360  | 25.22 | Amanda Friday
6548 | F | train-other-500  | 27.26 | Kristin Gjerlw
6549 | F | train-other-500  | 28.81 | Sandra Luna
6550 | M | train-clean-360  | 25.07 | elfpen
6553 | M | train-clean-360  | 25.18 | DublinGothic
6555 | M | train-clean-360  | 25.02 | Alexandre Laplante
6557 | F | train-other-500  | 27.34 | Tika Sabu
6563 | M | train-clean-100  | 21.58 | William Tomcho
6567 | F | train-clean-360  | 25.05 | vikvenom
6568 | F | train-other-500  | 28.93 | Heather Hamtil
6574 | M | train-clean-360  | 25.02 | Caden Vaughn Clegg
6575 | M | train-clean-360  | 24.07 | Patrick Painter
6583 | F | train-other-500  | 30.12 | NastassiaS
6590 | F | train-other-500  | 30.01 | Marea Brook
6594 | F | train-other-500  | 30.08 | Amelia Chantarotwong
6599 | M | dev-other        | 3.03  | rohde
6609 | M | train-other-500  | 29.53 | Patrick Wallace
6610 | F | train-other-500  | 30.07 | sylly
6614 | F | train-other-500  | 28.25 | Veronica Schlette
6620 | F | train-clean-360  | 12.88 | Amy Koenig
6625 | M | train-other-500  | 30.10 | hearmeout7
6627 | F | train-other-500  | 14.57 | Amber Hamilton
6636 | M | train-other-500  | 27.50 | Philip Martin
6637 | F | train-clean-360  | 25.21 | Christine Nendza
6641 | F | train-other-500  | 29.93 | Julienne
6643 | F | train-clean-360  | 25.14 | cbooren
6652 | M | train-other-500  | 25.43 | Brendon Wright
6660 | F | train-other-500  | 30.19 | Nicole Lee
6668 | M | train-other-500  | 30.01 | Ecological Humanist
6670 | M | train-other-500  | 29.92 | Mike Pelton
6673 | F | train-clean-360  | 20.46 | Jenna Lanman
6674 | M | train-other-500  | 28.55 | jimmylee
6676 | F | train-other-500  | 27.67 | Chill28
6683 | F | train-clean-360  | 25.22 | Julia Kelley
6685 | M | train-other-500  | 23.76 | Jonathan Drury
6686 | M | train-clean-360  | 20.63 | Elin
6687 | M | train-other-500  | 27.69 | KirksVoice
6689 | F | train-other-500  | 28.36 | Tiffany Halla Colonna
6690 | M | train-clean-360  | 23.34 | T Michael Burke
6694 | M | train-clean-360  | 25.02 | Ross Williamson
6695 | F | train-other-500  | 28.66 | Linda Fredericks
6696 | F | train-clean-360  | 25.14 | Katryn Wiese
6701 | M | train-clean-360  | 25.13 | Dayle
6705 | F | train-other-500  | 30.05 | D. A. Frank
6707 | M | train-other-500  | 27.06 | Lewis
6709 | M | train-other-500  | 26.15 | vinphizz
6713 | M | train-other-500  | 12.85 | stephenreader
6724 | F | train-other-500  | 30.05 | Kristin Young
6726 | F | train-other-500  | 30.15 | metgmz
6727 | M | train-clean-360  | 9.40  | Tony Russell
6733 | F | train-other-500  | 27.65 | Snapdragon
6735 | F | train-other-500  | 30.11 | fshort
6741 | F | train-other-500  | 24.76 | Sharon C.
6743 | M | train-other-500  | 9.91  | Rick Rodney
6746 | M | train-other-500  | 25.94 | Robin Skelcey
6747 | M | train-other-500  | 17.49 | Ryan Lothian
6749 | F | train-other-500  | 30.12 | MaryA
6752 | M | train-other-500  | 26.78 | maxvon_d
6753 | M | train-other-500  | 13.29 | T.E. McHenry
6754 | M | train-other-500  | 30.04 | ToddHW
6758 | F | train-other-500  | 12.46 | The Gypsy
6763 | F | train-clean-360  | 21.20 | Manjit Bains
6773 | M | train-other-500  | 17.55 | MostafaRazavi
6777 | M | train-other-500  | 30.23 | Rick Saffery
6782 | F | train-clean-360  | 23.36 | zcameo
6784 | M | train-other-500  | 29.98 | SteveBuys
6788 | F | train-clean-360  | 25.11 | Pamela Krantz
6792 | M | train-other-500  | 30.24 | montmorency
6794 | F | train-other-500  | 21.11 | Rachel Moyar
6798 | M | train-other-500  | 30.04 | Aesthete's Readings
6804 | M | train-other-500  | 30.19 | Nick Duncan
6807 | F | train-other-500  | 30.08 | Lisa Caputo
6818 | F | train-clean-100  | 25.17 | beckyboyd
6821 | F | train-other-500  | 21.87 | Rholdah
6828 | F | train-clean-360  | 25.11 | Lori Fuller Chugiak, AK
6829 | F | test-clean       | 8.24  | LadyBug
6836 | M | train-clean-100  | 25.01 | John
6841 | M | dev-other        | 10.06 | A. E. Maroney
6846 | M | train-other-500  | 18.48 | John Leonard
6848 | M | train-clean-100  | 25.17 | KarlHenning
6849 | M | train-other-500  | 26.68 | Dan Raynham
6853 | F | train-other-500  | 22.04 | J. McKnight
6865 | F | train-clean-360  | 25.03 | Jing Li
6875 | M | train-other-500  | 21.09 | Bill Miller
6877 | M | train-clean-360  | 25.23 | Bear Schacht
6880 | M | train-clean-100  | 25.10 | Capybara
6882 | M | train-other-500  | 29.24 | David Isenhower
6883 | M | train-other-500  | 30.05 | Adam Doughty
6892 | M | train-other-500  | 30.05 | Piotr Nater
6895 | F | train-clean-360  | 25.23 | Reeses118
6902 | F | train-other-500  | 23.36 | Barbara Edelman
6904 | F | train-clean-360  | 24.57 | Kirsten Nelson
6906 | F | train-other-500  | 20.67 | Joanna1
6912 | M | train-other-500  | 30.13 | Richard Beck
6913 | F | train-other-500  | 12.55 | daisyb
6914 | F | train-other-500  | 28.92 | Katalina Watt
6918 | F | train-clean-360  | 25.11 | Marilyn Mack
6923 | M | train-other-500  | 30.15 | Szindbad
6924 | F | train-clean-360  | 25.12 | Rapunzelina
6925 | M | train-clean-100  | 17.07 | Thomas Meaney
6927 | F | train-clean-360  | 25.00 | Sarika Pawar
6930 | M | test-clean       | 8.00  | Nolan Fout
6937 | F | train-clean-360  | 23.29 | DVoice
6938 | F | test-other       | 2.64  | Simmy
6943 | F | train-other-500  | 30.21 | Chieko Steely
6945 | M | train-other-500  | 30.07 | Daniel George
6947 | F | train-other-500  | 30.22 | Grace
6950 | F | train-other-500  | 27.30 | elmay
6951 | F | train-other-500  | 18.65 | redhed3095
6954 | M | train-other-500  | 30.08 | Paul Richards
6956 | M | train-clean-360  | 25.10 | DannyHauger
6962 | M | train-other-500  | 10.53 | mattoscarlomas
6963 | M | train-other-500  | 23.89 | Kasper
6965 | M | train-clean-360  | 25.00 | NoelBadrian
6967 | F | train-other-500  | 30.06 | sganatra81
6974 | M | train-other-500  | 8.01  | Michael Armenta
6978 | F | train-other-500  | 30.04 | Debra
6981 | M | train-clean-360  | 25.09 | nlonghu
6993 | M | train-clean-360  | 25.24 | Seyed
7000 | M | train-clean-360  | 24.75 | Kevin Alix
7001 | F | train-other-500  | 30.09 | Arienne
7008 | M | train-other-500  | 21.23 | John Trevithick
7009 | M | train-other-500  | 24.38 | roeg11
7011 | M | train-clean-360  | 17.59 | Icprice
7012 | F | train-other-500  | 30.00 | Erin McKelle
7018 | M | test-other       | 10.24 | FSharp
7021 | M | test-clean       | 8.14  | Nodo420
7026 | F | train-other-500  | 23.84 | Michele Eaton
7030 | M | train-clean-360  | 20.57 | Conrad T
7046 | M | train-other-500  | 24.11 | Pascal Ramseier
7051 | M | train-clean-360  | 13.88 | Andrew White
7055 | M | train-other-500  | 30.03 | gemtwist
7059 | F | train-clean-100  | 25.02 | Joannemmp
7061 | M | train-clean-360  | 25.26 | AllenJohns
7062 | F | train-other-500  | 28.30 | Rebecca Thomas
7065 | M | train-other-500  | 24.16 | smitaj
7067 | M | train-clean-100  | 25.17 | Matthew Wall
7069 | M | train-clean-360  | 25.08 | John Schuurman
7073 | F | train-other-500  | 24.98 | Jill Janovetz
7078 | F | train-clean-100  | 25.14 | Mary in Arkansas
7079 | F | train-other-500  | 29.43 | Chuck Williamson
7085 | M | train-clean-360  | 25.19 | voicebynatalie
7090 | M | train-clean-360  | 25.05 | Jon Sindell
7092 | F | train-other-500  | 30.15 | Lorraine B
7095 | M | train-clean-360  | 25.15 | Wesseling
7096 | M | train-other-500  | 17.43 | Gary Iredale
7097 | F | train-other-500  | 26.23 | novelreader
7105 | M | test-other       | 10.15 | jennycbnyn
7107 | M | train-other-500  | 30.09 | titankin77
7113 | F | train-clean-100  | 25.20 | Sukaina Jaffer
7117 | F | train-clean-360  | 25.17 | Art Leung
7120 | F | train-clean-360  | 25.10 | L D Hamilton
7121 | M | train-other-500  | 27.88 | 384403
7125 | F | train-other-500  | 18.82 | Peggy
7126 | M | train-clean-360  | 21.69 | pekein
7127 | M | test-clean       | 8.32  | Bill Kneeland
7128 | M | train-clean-360  | 25.01 | morganreads
7131 | F | train-other-500  | 24.22 | Eden Rea-Hedrick
7134 | M | train-clean-360  | 25.10 | Steve Jackson
7135 | F | train-other-500  | 29.21 | Maggie Smallwood
7138 | F | train-other-500  | 30.08 | CaprishaPage
7139 | M | train-clean-360  | 25.11 | gabrielv
7140 | F | train-clean-360  | 23.60 | Deanna Bovee
7143 | F | train-other-500  | 20.54 | Minni Ang
7145 | F | train-clean-360  | 21.84 | Lita Ledesma
7147 | M | train-other-500  | 19.94 | S.Nevets
7148 | F | train-clean-100  | 25.02 | Vickie Ranz
7150 | M | train-other-500  | 30.20 | asterix
7155 | M | train-other-500  | 30.11 | pklipp
7169 | M | train-clean-360  | 16.01 | Ryan Ransom
7170 | M | train-other-500  | 25.81 | alanmapstone
7176 | M | test-clean       | 8.06  | KalenXI
7177 | F | train-other-500  | 15.43 | shana
7178 | F | train-clean-100  | 25.11 | J.K. Neely
7188 | M | train-clean-360  | 25.07 | Marty
7189 | M | train-other-500  | 29.34 | doonaboon
7190 | M | train-clean-100  | 25.22 | Tony Posante
7197 | F | train-other-500  | 23.88 | Christine Richardson
7198 | F | train-other-500  | 27.75 | Daniela Austin
7199 | F | train-other-500  | 30.01 | T.K. Kirven
7205 | F | train-other-500  | 30.24 | genierose
7208 | M | train-other-500  | 30.10 | KK
7215 | M | train-other-500  | 28.97 | BensonBrunswin
7218 | F | train-other-500  | 28.76 | MJ Franck
7220 | F | train-other-500  | 28.59 | LynnAlison
7223 | F | train-other-500  | 23.26 | eye hear voices
7226 | M | train-clean-100  | 25.05 | Jonathan Moore
7228 | M | train-other-500  | 29.36 | Peter John Keeble
7229 | F | train-clean-360  | 21.53 | Linda Ciano
7238 | M | train-other-500  | 27.44 | Uday Sagar
7239 | M | train-other-500  | 19.74 | manofwealth
7240 | F | train-clean-360  | 25.11 | Lucretia B.
7241 | M | train-clean-360  | 25.16 | AdrianBisson
7242 | F | train-other-500  | 30.02 | Renate
7245 | F | train-clean-360  | 25.04 | Laura Atkinson
7246 | F | train-other-500  | 27.02 | Lyn Silva
7247 | M | train-clean-360  | 25.10 | Robert Hoffman
7250 | F | train-other-500  | 22.08 | A. J. Elliot
7255 | F | train-other-500  | 18.60 | Jendia
7258 | M | train-clean-360  | 25.08 | acloward
7263 | F | train-other-500  | 14.62 | rachaelg
