; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
157243 | 2570 | 25.05 | train-clean-360  | 2033 | 836   | The Beginning of the End | Phoenix and the Carpet
157263 | 2562 | 10.90 | train-clean-360  | 2037 | 72    | Treachery | Thuvia, Maid of Mars
157400 | 2787 | 19.66 | train-clean-360  | 2046 | 7374  | Chapter 10 | American Politician
157471 | 2301 | 5.18  | train-other-500  | 2052 | 17371 | THE NURSERY DANCE | Raggedy Andy Stories
157475 | 2532 | 4.70  | train-clean-360  | 2052 | 17371 | THE NEW TIN GUTTER | Raggedy Andy Stories
157480 | 2512 | 5.36  | train-clean-360  | 2052 | 17371 | THE SINGING SHELL | Raggedy Andy Stories
157636 | 2696 | 15.92 | train-clean-360  | 2063 | 18096 | Smoking in the Restoration Era | Social History of Smoking
157641 | 1650 | 1.89  | dev-other        | 2063 | 18096 | Early Victorian Days | Social History of Smoking
157644 | 2652 | 15.01 | train-clean-360  | 2063 | 18096 | Smoking by Women | Social History of Smoking
157645 | 2609 | 1.87  | test-other       | 2063 | 18096 | Smoking in Church | Social History of Smoking
157659 | 2050 | 9.50  | train-other-500  | 2065 | 20487 | In Search of Peace and Fortune. | Shakspere: Personal Recollections
157660 | 1585 | 2.57  | dev-other        | 2065 | 20487 | London. Its Guilt and Glory. | Shakspere: Personal Recollections
157669 | 4122 | 19.59 | train-other-500  | 2065 | 20487 | Windsor Park. 'A Midsummer Night's Dream.' | Shakspere: Personal Recollections
157767 | 1094 | 15.95 | train-other-500  | 2072 | 1153  | Alternate - 00 | Chessmen of Mars
157768 | 1094 | 7.80  | train-other-500  | 2072 | 1153  | Alternate - 01 | Chessmen of Mars
157830 | 209  | 7.85  | train-clean-360  | 2077 | 105   | Chapter 02 | Persuasion (version 3)
157857 | 2581 | 7.64  | train-clean-360  | 2078 | 10371 | Bk. 1, Chapter 5 | Cinema Murder
157858 | 2581 | 7.97  | train-clean-360  | 2078 | 10371 | Bk. 1, Chapter 6 | Cinema Murder
157859 | 2473 | 7.91  | train-clean-360  | 2078 | 10371 | Bk. 1, Chapter 7 | Cinema Murder
157861 | 2473 | 9.18  | train-clean-360  | 2078 | 10371 | Bk. 1, Chapter 9 | Cinema Murder
157868 | 2312 | 10.24 | train-other-500  | 2078 | 10371 | Bk. 3, Chapter  2 | Cinema Murder
157879 | 956  | 8.28  | train-other-500  | 2078 | 10371 | Bk. 3, Chapter  13 | Cinema Murder
157880 | 2301 | 11.98 | train-other-500  | 2078 | 10371 | Bk. 3, Chapter  14 | Cinema Murder
157945 | 705  | 7.36  | train-other-500  | 2088 | 2600  | Chapter 07 | War and Peace, Book 08: 1811-1812
157946 | 2671 | 7.62  | train-other-500  | 2088 | 2600  | Chapter 08 | War and Peace, Book 08: 1811-1812
157947 | 2671 | 8.31  | train-other-500  | 2088 | 2600  | Chapter 09 | War and Peace, Book 08: 1811-1812
157948 | 2671 | 5.56  | train-other-500  | 2088 | 2600  | Chapter 10 | War and Peace, Book 08: 1811-1812
157959 | 705  | 8.75  | train-other-500  | 2088 | 2600  | Chapter 21 | War and Peace, Book 08: 1811-1812
157963 | 908  | 4.44  | test-clean       | 2089 | 574   | The Book of Thel | Poems of William Blake
158074 | 2709 | 17.49 | train-clean-360  | 2095 | 3604  | Women Voters Organize | Jailed For Freedom
158077 | 4088 | 20.61 | train-clean-100  | 2095 | 3604  | The Suffrage War Policy, The First Arrests | Jailed For Freedom
158079 | 4088 | 4.54  | train-clean-100  | 2095 | 3604  | August Riots | Jailed For Freedom
158081 | 2045 | 24.96 | train-clean-360  | 2095 | 3604  | An Administration Protest, The Administration Yields | Jailed For Freedom
158083 | 3259 | 25.19 | train-clean-100  | 2095 | 3604  | Administration Terrorism | Jailed For Freedom
158744 | 2654 | 16.45 | train-clean-360  | 2120 | 7381  | Lucy Morris | Eustace Diamonds
158751 | 3346 | 22.39 | train-other-500  | 2120 | 7381  | Lizzie and Her Lover | Eustace Diamonds
158764 | 2339 | 9.97  | train-other-500  | 2120 | 7381  | Frank Greystock's First Visit to Portray | Eustace Diamonds
158781 | 1343 | 8.14  | train-clean-360  | 2120 | 7381  | "You Are Not Angry?" | Eustace Diamonds
158796 | 1343 | 8.70  | train-clean-360  | 2120 | 7381  | Quints or Semitenths | Eustace Diamonds
158816 | 667  | 8.85  | train-clean-360  | 2120 | 7381  | Lord George Gives His Reasons | Eustace Diamonds
159056 | 205  | 8.58  | train-clean-360  | 2133 | 8728  | 01 - The Boy 1727-1741 | Chronicles of Canada Volume 11 - The Winning of Canada: a Chronicle of Wolfe
159227 | 1944 | 7.34  | train-clean-360  | 2143 | 10360 | My Red Cap - Part I | Shoes and Stockings: A Collection of Short Stories
159228 | 1944 | 9.08  | train-clean-360  | 2143 | 10360 | My Red Cap - Part II | Shoes and Stockings: A Collection of Short Stories
159230 | 1944 | 8.61  | train-clean-360  | 2143 | 10360 | My Red Cap - Part IV | Shoes and Stockings: A Collection of Short Stories
159352 | 2541 | 10.37 | train-other-500  | 2153 | 40359 | 03 - Mother Roundabout's Daughter | Fairy Ring
159359 | 3557 | 6.41  | train-other-500  | 2153 | 40359 | 10 - The Clever Prince | Fairy Ring
159362 | 3679 | 11.07 | train-other-500  | 2153 | 40359 | 13 - Master Tobacco | Fairy Ring
159363 | 3679 | 9.89  | train-other-500  | 2153 | 40359 | 14 - The History of Tom Thumb | Fairy Ring
159371 | 2074 | 9.01  | train-clean-360  | 2153 | 40359 | 22 - The Yellow Dwarf | Fairy Ring
159386 | 2741 | 25.21 | train-clean-360  | 2153 | 40359 | 37 - The Road to Fortune | Fairy Ring
159392 | 3314 | 3.54  | train-other-500  | 2153 | 40359 | 43 - The House in the Wood | Fairy Ring
159393 | 2587 | 8.90  | train-other-500  | 2153 | 40359 | 44 - Rapunzel | Fairy Ring
159411 | 2414 | 4.10  | test-other       | 2153 | 40359 | 62 - Muchie Lal | Fairy Ring
159605 | 3331 | 6.04  | test-other       | 2163 | 2787  | Nipped in the Bud | Old-Fashioned Girl (version 2)
159609 | 3331 | 4.04  | test-other       | 2163 | 2787  | The Woman Who Did Not Dare | Old-Fashioned Girl (version 2)
159771 | 1841 | 9.52  | train-clean-100  | 2179 | 24872 | Chapters 19 - 21 | Tale of Master Meadow Mouse
160187 | 2812 | 14.63 | train-clean-360  | 2210 | 58    | Book 2 | Paradise Regained
160188 | 2815 | 15.98 | train-clean-360  | 2210 | 58    | Book 3 | Paradise Regained
160438 | 2201 | 8.72  | train-clean-360  | 2222 | 3300  | Book 3: Ch. 1 - Of the Natural Progress of Opulence | Wealth of Nations, Book 2 and 3
160592 | 240  | 7.95  | train-clean-360  | 2234 | 2678  | 01 - Part 1 - Life | Poems: Series One
160593 | 240  | 7.79  | train-clean-360  | 2234 | 2678  | 02 - Part 2 - Love | Poems: Series One
160602 | 1335 | 8.43  | train-clean-360  | 2235 | 163   | Clover-Blossom | Flower Fables
160603 | 2735 | 14.04 | train-other-500  | 2235 | 163   | Little Annie's Dream | Flower Fables
160609 | 2587 | 6.93  | train-other-500  | 2236 | 6674  | The Story of the Parachute | Umbrellas and Their History
160610 | 2762 | 9.89  | train-other-500  | 2236 | 6674  | Umbrella Stories | Umbrellas and Their History
160867 | 2140 | 9.42  | train-other-500  | 2251 | 19993 | Hans in Luck | Childhood's Favorites and Fairy Stories
160870 | 243  | 5.19  | train-other-500  | 2251 | 19993 | Little Red Riding-Hood | Childhood's Favorites and Fairy Stories
160887 | 1545 | 2.32  | train-other-500  | 2251 | 19993 | The Fairies of Caldon Low | Childhood's Favorites and Fairy Stories
160947 | 2588 | 17.38 | train-other-500  | 2251 | 19993 | The Tinder-Box | Childhood's Favorites and Fairy Stories
160949 | 2823 | 4.41  | train-clean-360  | 2251 | 19993 | The Husband who was to Mind the House | Childhood's Favorites and Fairy Stories
160952 | 3001 | 16.03 | train-clean-360  | 2251 | 19993 | One Eye, Two Eyes, Three Eyes | Childhood's Favorites and Fairy Stories
160953 | 2823 | 7.75  | train-clean-360  | 2251 | 19993 | The Musicians of Bremen | Childhood's Favorites and Fairy Stories
160954 | 2998 | 14.86 | train-other-500  | 2251 | 19993 | The Fisherman and his Wife | Childhood's Favorites and Fairy Stories
160955 | 2998 | 15.18 | train-other-500  | 2251 | 19993 | Little Snow-White | Childhood's Favorites and Fairy Stories
160958 | 2775 | 15.18 | train-clean-360  | 2251 | 19993 | Beauty and the Beast | Childhood's Favorites and Fairy Stories
160959 | 2748 | 11.93 | train-other-500  | 2251 | 19993 | The White Cat | Childhood's Favorites and Fairy Stories
160960 | 2374 | 12.05 | train-other-500  | 2251 | 19993 | The Story of Pretty Goldilocks | Childhood's Favorites and Fairy Stories
160964 | 2823 | 6.62  | train-clean-360  | 2251 | 19993 | The Three Sillies | Childhood's Favorites and Fairy Stories
160977 | 3142 | 15.12 | train-other-500  | 2251 | 19993 | The Son of Seven Queens | Childhood's Favorites and Fairy Stories
160984 | 3001 | 5.95  | train-clean-360  | 2251 | 19993 | The Maiden who Loved a Fish | Childhood's Favorites and Fairy Stories
160985 | 2748 | 12.85 | train-other-500  | 2251 | 19993 | The Star Wife | Childhood's Favorites and Fairy Stories
160986 | 3143 | 10.95 | train-other-500  | 2251 | 19993 | The Story of Caliph Stork | Childhood's Favorites and Fairy Stories
160993 | 3143 | 12.64 | train-other-500  | 2251 | 19993 | King Kojata | Childhood's Favorites and Fairy Stories
161007 | 1545 | 6.85  | train-other-500  | 2251 | 19993 | The Brownies | Childhood's Favorites and Fairy Stories
161065 | 614  | 9.69  | train-other-500  | 2253 | 22173 | Chapter 43 | Grell Mystery
161100 | 2110 | 8.93  | train-clean-360  | 2256 | 4042  | Musical Pedagogics | Mozart: The Man and the Artist as Revealed in His Own Words
161101 | 2110 | 8.57  | train-clean-360  | 2256 | 4042  | Touching Musical Performances | Mozart: The Man and the Artist as Revealed in His Own Words
161102 | 2110 | 7.60  | train-clean-360  | 2256 | 4042  | Expressions Critical | Mozart: The Man and the Artist as Revealed in His Own Words
161166 | 707  | 11.35 | train-clean-360  | 2260 | 5792  | The Frost Giants | Stories Mother Nature Told Her Children
161169 | 2803 | 3.52  | dev-clean        | 2260 | 5792  | A Peep Into One of God's Storehouses | Stories Mother Nature Told Her Children
161206 | 2312 | 9.37  | train-other-500  | 2264 | 22381 | 03 - Third Dynasty: Olympian Divinities- Zeus (Jupiter) | Myths and Legends of Ancient Greece and Rome
161217 | 2758 | 4.52  | train-clean-360  | 2264 | 22381 | 14 - Third Dynasty: Minor Divinities | Myths and Legends of Ancient Greece and Rome
161226 | 2775 | 5.75  | train-clean-360  | 2264 | 22381 | 23 - Legends: Ion and Daedelus and Icarus | Myths and Legends of Ancient Greece and Rome
161707 | 2294 | 8.74  | train-clean-360  | 2289 | 604   | Chapter I | Gulliver of Mars
161714 | 2294 | 9.42  | train-clean-360  | 2289 | 604   | Chapter VIII | Gulliver of Mars
161876 | 2754 | 6.63  | train-other-500  | 2298 | 22269 | Chapter 11 | Autobiography of Madam Guyon
161889 | 2754 | 8.79  | train-other-500  | 2298 | 22269 | chapter 24 | Autobiography of Madam Guyon
161902 | 2754 | 7.14  | train-other-500  | 2298 | 22269 | chapter 37 | Autobiography of Madam Guyon
161905 | 2754 | 7.56  | train-other-500  | 2298 | 22269 | chapter 40 | Autobiography of Madam Guyon
161945 | 681  | 6.96  | train-other-500  | 2302 | 25637 | 05  The Reading Of The Will | Dark House
161962 | 681  | 7.87  | train-other-500  | 2302 | 25637 | 22  A Blank Adventure | Dark House
161972 | 1923 | 8.56  | train-clean-360  | 2303 | 12084 | The First Quarrel | Revelations of a Wife
161975 | 1923 | 8.15  | train-clean-360  | 2303 | 12084 | "Always your Jack" | Revelations of a Wife
162051 | 2740 | 11.14 | train-other-500  | 2304 | 25570 | Part 03  Chapter 03 | Manxman
162129 | 2673 | 10.15 | train-clean-360  | 2305 | 17417 | 10 - Prohibition and Socialism | What Prohibition Has Done to America
162130 | 2673 | 6.67  | train-clean-360  | 2305 | 17417 | 11 - Is There Any Way Out? | What Prohibition Has Done to America
162238 | 2397 | 9.50  | train-clean-360  | 2311 | 19023 | Blood Will Tell | Daughter of the Sioux
162239 | 2397 | 7.74  | train-clean-360  | 2311 | 19023 | More Strange Discoveries | Daughter of the Sioux
162253 | 2397 | 7.90  | train-clean-360  | 2311 | 19023 | Behind The Bars | Daughter of the Sioux
162375 | 204  | 8.11  | train-clean-360  | 2317 | 421   | I Come to My Journeys End | Kidnapped
162474 | 2487 | 9.99  | train-other-500  | 2322 | 7055  | Chapter 24 | Gone to Earth
162505 | 2925 | 26.47 | train-other-500  | 2323 | 16981 | The Three Men of Power - Evening, Midnight and Sunrise | Old Peter's Russian Tales
162667 | 949  | 7.16  | train-clean-360  | 2337 | 2464  | Book 1, Chapter 1 | History of Florence and of the Affairs of Italy, Vol. 1
162690 | 644  | 12.68 | train-other-500  | 2337 | 2464  | Book 4, Chapter 1 | History of Florence and of the Affairs of Italy, Vol. 1
162691 | 644  | 10.02 | train-other-500  | 2337 | 2464  | Book 4, Chapter 2 | History of Florence and of the Affairs of Italy, Vol. 1
162846 | 243  | 4.76  | train-other-500  | 2342 | 18442 | King John and the Abbot | Fifty Famous Stories Retold (version 2)
163239 | 644  | 7.47  | train-other-500  | 2364 | 4770  | Chapter 6- Seamstress | Work: A Story of Experience
163246 | 2997 | 30.26 | train-other-500  | 2364 | 4770  | Chapter 13- Waking Up | Work: A Story of Experience
163249 | 3853 | 8.05  | dev-clean        | 2364 | 4770  | Chapter 16- Mustered In | Work: A Story of Experience
163322 | 2785 | 10.79 | train-clean-360  | 2371 | 12    | Chapter 5 | Through the Looking-Glass (version 3)
163369 | 915  | 6.93  | train-other-500  | 2374 | 76    | Chapter 02 | Adventures of Huckleberry Finn (version 3)
163370 | 915  | 5.43  | train-other-500  | 2374 | 76    | Chapter 03 | Adventures of Huckleberry Finn (version 3)
163371 | 915  | 3.61  | train-other-500  | 2374 | 76    | Chapter 04 | Adventures of Huckleberry Finn (version 3)
163372 | 915  | 5.25  | train-other-500  | 2374 | 76    | Chapter 05 | Adventures of Huckleberry Finn (version 3)
163375 | 2946 | 19.68 | train-other-500  | 2374 | 76    | Chapter 08 | Adventures of Huckleberry Finn (version 3)
163380 | 2285 | 6.67  | train-clean-360  | 2374 | 76    | Chapter 13 | Adventures of Huckleberry Finn (version 3)
163381 | 2285 | 4.40  | train-clean-360  | 2374 | 76    | Chapter 14 | Adventures of Huckleberry Finn (version 3)
163384 | 3370 | 11.30 | train-clean-360  | 2374 | 76    | Chapter 17 | Adventures of Huckleberry Finn (version 3)
163389 | 3005 | 2.04  | test-other       | 2374 | 76    | Chapter 22 | Adventures of Huckleberry Finn (version 3)
163390 | 3005 | 2.74  | test-other       | 2374 | 76    | Chapter 23 | Adventures of Huckleberry Finn (version 3)
163391 | 3005 | 2.95  | test-other       | 2374 | 76    | Chapter 24 | Adventures of Huckleberry Finn (version 3)
163399 | 3005 | 2.30  | test-other       | 2374 | 76    | Chapter 32 | Adventures of Huckleberry Finn (version 3)
163402 | 2532 | 9.13  | train-clean-360  | 2374 | 76    | Chapter 35 | Adventures of Huckleberry Finn (version 3)
163403 | 1469 | 9.96  | train-other-500  | 2374 | 76    | Chapter 36 | Adventures of Huckleberry Finn (version 3)
163406 | 3045 | 7.34  | train-other-500  | 2374 | 76    | Chapter 39 | Adventures of Huckleberry Finn (version 3)
163407 | 2341 | 11.86 | train-other-500  | 2374 | 76    | Chapter 40 | Adventures of Huckleberry Finn (version 3)
163408 | 2341 | 12.60 | train-other-500  | 2374 | 76    | Chapter 41 | Adventures of Huckleberry Finn (version 3)
163436 | 2930 | 12.42 | train-other-500  | 2376 | 6400  | Claudius part 1 | Lives of the Twelve Caesars
163437 | 2930 | 5.70  | train-other-500  | 2376 | 6400  | Claudius part 2 | Lives of the Twelve Caesars
163454 | 2587 | 5.08  | train-other-500  | 2376 | 6400  | Lives of Eminent Rhetoricians | Lives of the Twelve Caesars
163489 | 3137 | 13.23 | train-other-500  | 2378 | 8933  | 13 - Hacon Grizzlebeard | Popular Tales from the Norse
163499 | 3060 | 15.31 | train-other-500  | 2378 | 8933  | 23 - The Master-Smith | Popular Tales from the Norse
163504 | 3137 | 7.00  | train-other-500  | 2378 | 8933  | 28 - Gudbrand on the Hill-Side | Popular Tales from the Norse
163505 | 3185 | 16.39 | train-clean-360  | 2378 | 8933  | 29 - The Blue Belt | Popular Tales from the Norse
163507 | 3185 | 8.62  | train-clean-360  | 2378 | 8933  | 31 - Not a Pin to Choose Between Them | Popular Tales from the Norse
163510 | 3132 | 7.01  | train-other-500  | 2378 | 8933  | 34 - The Lassie and Her Godmother | Popular Tales from the Norse
163517 | 2448 | 5.17  | train-other-500  | 2378 | 8933  | 41 - The Lad Who Went to the North Wind | Popular Tales from the Norse
163518 | 3274 | 8.01  | train-clean-360  | 2378 | 8933  | 42 - The Master-Thief | Popular Tales from the Norse
163519 | 3119 | 7.46  | train-clean-360  | 2378 | 8933  | 43 - The Best Wish | Popular Tales from the Norse
163521 | 2448 | 4.11  | train-other-500  | 2378 | 8933  | 45 - Well Done and Ill Paid | Popular Tales from the Norse
163527 | 3119 | 17.71 | train-clean-360  | 2378 | 8933  | 51 - The Widow's Son | Popular Tales from the Norse
163540 | 3060 | 5.62  | train-other-500  | 2378 | 8933  | 64 - Tom Totherhouse | Popular Tales from the Norse
163542 | 3060 | 5.22  | train-other-500  | 2378 | 8933  | 66 - Introduction to Appendix | Popular Tales from the Norse
163597 | 2481 | 10.04 | train-clean-360  | 2382 | 540   | 10 - The Norka | Red Fairy Book
163606 | 3513 | 7.89  | train-clean-360  | 2382 | 540   | 19 - Drakestail | Red Fairy Book
163607 | 3513 | 7.44  | train-clean-360  | 2382 | 540   | 20 - The Ratcatcher | Red Fairy Book
163609 | 3554 | 9.75  | train-other-500  | 2382 | 540   | 22 - The Golden Branch | Red Fairy Book
163612 | 3540 | 24.55 | train-clean-360  | 2382 | 540   | 25 - The Enchanted Canary | Red Fairy Book
163619 | 3538 | 1.90  | test-other       | 2382 | 540   | 32 - Bushy Bride | Red Fairy Book
163622 | 3538 | 2.11  | test-other       | 2382 | 540   | 35 - The Seven Foals | Red Fairy Book
163624 | 3538 | 2.63  | test-other       | 2382 | 540   | 37 - The Story of Sigurd | Red Fairy Book
163673 | 2237 | 11.59 | train-other-500  | 2386 | 840   | 16 - Lorna Grows Formidable | Lorna Doone, a Romance of Exmoor
163692 | 2553 | 11.31 | train-other-500  | 2386 | 840   | 35 - Ruth Is Not Like Lorna | Lorna Doone, a Romance of Exmoor
163698 | 3125 | 12.50 | train-other-500  | 2386 | 840   | 41 - Cold Comfort | Lorna Doone, a Romance of Exmoor
163726 | 3105 | 13.81 | train-clean-360  | 2386 | 840   | 69 - Not To Be Put Up With | Lorna Doone, a Romance of Exmoor
163728 | 2553 | 9.49  | train-other-500  | 2386 | 840   | 71 - A Long Account Settled | Lorna Doone, a Romance of Exmoor
163730 | 2553 | 9.24  | train-other-500  | 2386 | 840   | 73 - How To Get Out Of Chancery | Lorna Doone, a Romance of Exmoor
163935 | 1335 | 8.16  | train-clean-360  | 2398 | 25914 | Rice | Khaki Kook Book
164100 | 2992 | 13.50 | train-clean-360  | 2406 | 123   | Slaves | Earth's Core, At the
164101 | 2992 | 10.63 | train-clean-360  | 2406 | 123   | The Beginning of Horror | Earth's Core, At the
164187 | 2853 | 17.36 | train-clean-360  | 2414 | 1000003 | Ch 03 pt 1 | Miss Mapp
164188 | 2853 | 7.64  | train-clean-360  | 2414 | 1000003 | Ch 03 pt 2 | Miss Mapp
164191 | 3090 | 15.27 | train-other-500  | 2414 | 1000003 | Ch 05 pt 1 | Miss Mapp
164323 | 1870 | 8.60  | train-other-500  | 2420 | 1685  | In Which Joseph Rouletabille Makes a Remark... | Mystery of the Yellow Room
164327 | 3008 | 13.13 | train-clean-360  | 2420 | 1685  | Reporter and Detective | Mystery of the Yellow Room
164328 | 3008 | 12.04 | train-clean-360  | 2420 | 1685  | "We Shall Have to Eat Red Meat--Now" | Mystery of the Yellow Room
164330 | 1870 | 9.34  | train-other-500  | 2420 | 1685  | Frederic Larsan's Cane | Mystery of the Yellow Room
164332 | 2050 | 7.19  | train-other-500  | 2420 | 1685  | "I Expect the Assassin This Evening" | Mystery of the Yellow Room
164335 | 2050 | 11.52 | train-other-500  | 2420 | 1685  | The Inexplicable Gallery | Mystery of the Yellow Room
164338 | 1347 | 10.20 | train-other-500  | 2420 | 1685  | An Act of Mademoiselle Stangerson | Mystery of the Yellow Room
164461 | 2162 | 8.41  | train-clean-360  | 2425 | 22362 | Nicholas Nickleby Part 1 | Appreciations and Criticisms of the Works of Charles Dickens
164911 | 3606 | 7.85  | train-other-500  | 2447 | 3436  | Sixty-third Night, the Sixty-fourth Night, the Sixty-fifth Night | Book of A Thousand Nights and a Night (Arabian Nights), Volume 02
164914 | 2033 | 3.98  | test-other       | 2447 | 3436  | Seventy-second Night, the Seventy-third Night, the Seventy-fourth Night | Book of A Thousand Nights and a Night (Arabian Nights), Volume 02
164915 | 2033 | 3.73  | test-other       | 2447 | 3436  | Seventy-fifth Night, the Seventy-sixth Night | Book of A Thousand Nights and a Night (Arabian Nights), Volume 02
164916 | 2033 | 2.32  | test-other       | 2447 | 3436  | Seventy-seventh Night, the Seventy-eighth Night | Book of A Thousand Nights and a Night (Arabian Nights), Volume 02
164927 | 3738 | 7.38  | train-clean-360  | 2447 | 3436  | One Hundred and Second Night | Book of A Thousand Nights and a Night (Arabian Nights), Volume 02
164971 | 3079 | 7.10  | train-other-500  | 2449 | 8644  | 14 - A Lesson in Swimming | Story of Ab
164981 | 3318 | 9.45  | train-other-500  | 2449 | 8644  | 24 - The Fire Country Again | Story of Ab
164984 | 3318 | 10.33 | train-other-500  | 2449 | 8644  | 27 - Little Mok | Story of Ab
165352 | 3097 | 13.54 | train-other-500  | 2465 | 2600  | Chapter 06 | War and Peace, Book 09: 1812
165353 | 3097 | 5.03  | train-other-500  | 2465 | 2600  | Chapter 07 | War and Peace, Book 09: 1812
165354 | 3097 | 10.15 | train-other-500  | 2465 | 2600  | Chapter 08 | War and Peace, Book 09: 1812
165385 | 2414 | 0.67  | test-other       | 2467 | 26379 | The comical and mortifying Transmigration of little Monsieur Fribble into the Body of a Monkey | Vice in its Proper Shape
165387 | 2269 | 7.76  | train-clean-360  | 2467 | 26379 | Of the wonderful Transmigration of Master Richard Rustick into the Body of a Bear | Vice in its Proper Shape
165413 | 3559 | 30.06 | train-other-500  | 2470 | 12216 | Life Of Lafitte, The Pirate Of The Gulf | Pirates Own Book
165420 | 3109 | 8.45  | train-other-500  | 2470 | 12216 | The Life Of Captain Davis | Pirates Own Book
165428 | 3082 | 17.05 | train-clean-360  | 2470 | 12216 | Life, Career And Death Of Capt. Thomas White. | Pirates Own Book
165435 | 3554 | 8.17  | train-other-500  | 2470 | 12216 | History Of The Algerine Pirates | Pirates Own Book
165622 | 2361 | 13.99 | train-other-500  | 2480 | 831   | Part 4 | Erec and Enide
165701 | 1874 | 7.29  | train-clean-360  | 2484 | 7347  | 001 - Preface | Lincoln Story Book
165702 | 1874 | 5.11  | train-clean-360  | 2484 | 7347  | 002 - Lincoln Calendar | Lincoln Story Book
166209 | 753  | 8.84  | train-other-500  | 2492 | 6684  | Chapter 03 | Uneasy Money
166420 | 3070 | 11.72 | train-clean-360  | 2501 | 3479  | Valley Of The Blue Poppies | Metal Monster
166421 | 3070 | 4.55  | train-clean-360  | 2501 | 3479  | The Sigil On The Rocks | Metal Monster
166423 | 3070 | 8.87  | train-clean-360  | 2501 | 3479  | Metal With A Brain | Metal Monster
166424 | 3486 | 16.03 | train-clean-100  | 2501 | 3479  | The Smiting Thing | Metal Monster
166426 | 3144 | 7.12  | train-other-500  | 2501 | 3479  | The Shapes In the Mist | Metal Monster
166428 | 3144 | 12.43 | train-other-500  | 2501 | 3479  | The Portal Of Flame | Metal Monster
166433 | 2592 | 10.52 | train-clean-360  | 2501 | 3479  | Free! But A Monster! | Metal Monster
166436 | 3328 | 7.64  | train-clean-360  | 2501 | 3479  | Yuruk | Metal Monster
166439 | 3172 | 29.24 | train-other-500  | 2501 | 3479  | Vampires Of The Sun | Metal Monster
166446 | 3486 | 9.05  | train-clean-100  | 2501 | 3479  | The Drums Of Destiny | Metal Monster
166546 | 3081 | 8.00  | dev-clean        | 2510 | 1857  | Book 01 As Seen By Two Strangers Chapter 04 Sweet Little Miss Clarke | Initials Only
166570 | 3467 | 13.91 | train-other-500  | 2510 | 1857  | Book 03 The Heart Of Man Chapter 28 I Hope Never To See That Man | Initials Only
166572 | 3467 | 16.32 | train-other-500  | 2510 | 1857  | Book 03 The Heart Of Man Chapter 30 Chaos | Initials Only
166575 | 681  | 8.04  | train-other-500  | 2510 | 1857  | Book 03 The Heart Of Man Chapter 33 Alone | Initials Only
166683 | 3105 | 11.39 | train-clean-360  | 2516 | 435   | Liquids | Miracle Mongers, an Expose
166688 | 3135 | 20.03 | train-other-500  | 2516 | 435   | Contemporary Strongmen | Miracle Mongers, an Expose
167022 | 3274 | 9.04  | train-clean-360  | 2529 | 19474 | 02 - Rakkeed, Stalin, and the Rev. Keeluk | Uller Uprising
167023 | 3274 | 8.22  | train-clean-360  | 2529 | 19474 | 03 - Four-and-Twenty Geek Heads | Uller Uprising
167024 | 3224 | 6.05  | train-clean-360  | 2529 | 19474 | 04 - If You Read It in Stanley-Browne | Uller Uprising
167305 | 1614 | 3.38  | train-other-500  | 2546 | 20636 | 11 - Journal for 1775, April 28th - June 30th | Military Journals of Two Private Soldiers, 1758-1775
167347 | 2309 | 7.40  | train-other-500  | 2549 | 26651 | 05  Drowned Valley | Flaming Jewel
167426 | 3272 | 19.89 | train-other-500  | 2555 | 1937  | The Spring Running - Part 01 | Second Jungle Book
167590 | 3132 | 12.44 | train-other-500  | 2562 | 2600  | Chapter 02 | War and Peace, Book 10: 1812
167597 | 3294 | 9.95  | train-clean-360  | 2562 | 2600  | Chapter 09 | War and Peace, Book 10: 1812
167602 | 3214 | 7.29  | train-clean-100  | 2562 | 2600  | Chapter 14 | War and Peace, Book 10: 1812
167603 | 3132 | 10.52 | train-other-500  | 2562 | 2600  | Chapter 15 | War and Peace, Book 10: 1812
167606 | 3214 | 8.57  | train-clean-100  | 2562 | 2600  | Chapter 18 | War and Peace, Book 10: 1812
167607 | 3214 | 9.23  | train-clean-100  | 2562 | 2600  | Chapter 19 | War and Peace, Book 10: 1812
167609 | 3294 | 9.50  | train-clean-360  | 2562 | 2600  | Chapter 21 | War and Peace, Book 10: 1812
167610 | 705  | 6.69  | train-other-500  | 2562 | 2600  | Chapter 22 | War and Peace, Book 10: 1812
167613 | 1650 | 5.27  | dev-other        | 2562 | 2600  | Chapter 25 | War and Peace, Book 10: 1812
167622 | 3409 | 8.31  | train-other-500  | 2562 | 2600  | Chapter 34 | War and Peace, Book 10: 1812
167623 | 3409 | 6.41  | train-other-500  | 2562 | 2600  | Chapter 35 | War and Peace, Book 10: 1812
168062 | 3157 | 8.02  | train-clean-360  | 2583 | 13234 | 01 - Ester's Home | Ester Ried
168198 | 3224 | 6.70  | train-clean-360  | 2588 | 26690 | 06 - Chapter 5, part 1 | Pirates of Panama
